'date';'u5';'u6';'u8';'u10';'u12';'u15';'u16/20';'u21/25';'peladas'
17/10/2017;0,00;5,00;106,00;115,00;205,00;0,00;407,00;0,00;10,00
23/10/2017;0,00;33,00;26,00;28,00;78,00;0,00;262,00;0,00;9,00
24/10/2017;0,00;13,00;41,00;50,00;112,00;0,00;270,00;0,00;8,00
25/10/2017;0,00;8,00;69,00;103,00;187,00;0,00;350,00;0,00;16,00
30/10/2017;0,00;4,00;35,00;32,00;65,00;0,00;272,00;0,00;24,00
31/10/2017;0,00;21,00;50,00;70,00;87,00;0,00;0,00;0,00;7,00
1/11/2017;0,00;45,00;110,00;155,00;165,00;0,00;0,00;0,00;6,00
7/11/2017;0,00;30,00;73,00;80,00;195,00;0,00;312,00;0,00;16,00
8/11/2017;0,00;50,00;103,00;0,00;109,00;0,00;3,00;0,00;4,00
13/11/2017;0,00;45,00;66,00;24,00;80,00;0,00;256,00;0,00;18,00
14/11/2017;0,00;64,00;64,00;32,00;86,00;0,00;286,00;0,00;15,00
15/11/2017;0,00;48,00;53,00;0,00;83,00;0,00;30,00;0,00;15,00
21/11/2017;0,00;40,00;47,00;20,00;65,00;0,00;207,00;0,00;17,00
22/11/2017;0,00;110,00;118,00;0,00;104,00;0,00;312,00;0,00;18,00
20/11/2017;0,00;19,00;45,00;40,00;102,00;0,00;306,00;0,00;35,00
27/11/2017;0,00;95,00;70,00;45,00;57,00;0,00;466,00;22,00;29,00
28/11/2017;0,00;70,00;63,00;30,00;91,00;0,00;439,00;0,00;17,00
29/11/2017;0,00;155,00;145,00;0,00;153,00;0,00;0,00;0,00;9,00
4/12/2017;0,00;52,00;78,00;51,00;125,00;0,00;352,00;13,00;36,00
5/12/2017;0,00;51,00;87,00;49,00;128,00;0,00;425,00;0,00;18,00
6/12/2017;0,00;72,00;37,00;0,00;38,00;0,00;0,00;0,00;5,00
11/12/2017;0,00;15,00;57,00;80,00;205,00;0,00;335,00;16,00;42,00
12/12/2017;0,00;81,00;105,00;72,00;210,00;0,00;296,00;0,00;18,00
13/12/2017;0,00;110,00;94,00;0,00;65,00;0,00;370,00;0,00;6,00
20/12/2017;0,00;127,00;190,00;0,00;190,00;0,00;233,00;0,00;14,00
19/12/2017;0,00;58,00;95,00;70,00;144,00;0,00;320,00;0,00;31,00
18/12/2017;0,00;63,00;83,00;47,00;75,00;0,00;353,00;0,00;15,00
26/12/2017;0,00;33,00;53,00;40,00;94,00;0,00;215,00;0,00;19,00
27/12/2017;0,00;98,00;75,00;40,00;126,00;0,00;490,00;12,00;19,00
28/12/2017;0,00;51,00;110,00;0,00;112,00;0,00;259,00;0,00;30,00
2/1/2018;0,00;145,00;47,00;15,00;125,00;0,00;374,00;0,00;40,00
3/1/2018;0,00;38,00;145,00;89,00;194,00;0,00;321,00;0,00;28,00
8/1/2018;0,00;73,00;55,00;27,00;65,00;0,00;160,00;9,00;8,00
4/1/2018;0,00;0,00;0,00;50,00;115,00;0,00;101,00;0,00;0,00
9/1/2018;0,00;70,00;150,00;45,00;120,00;0,00;273,00;0,00;13,00
10/1/2018;0,00;115,00;52,00;0,00;120,00;0,00;235,00;28,00;11,00
15/1/2018;0,00;15,00;45,00;25,00;65,00;0,00;212,00;0,00;22,00
16/1/2018;0,00;48,00;76,00;30,00;100,00;0,00;275,00;0,00;22,00
17/1/2018;0,00;20,00;30,00;11,00;65,00;0,00;141,00;0,00;7,00
18/1/2018;0,00;10,00;12,00;3,00;8,00;0,00;75,00;0,00;10,00
20/1/2018;0,00;5,00;17,00;10,00;15,00;0,00;64,00;0,00;2,00
22/1/2018;0,00;32,00;25,00;5,00;42,00;0,00;287,00;12,00;17,00
23/1/2018;0,00;23,00;45,00;28,00;98,00;0,00;280,00;0,00;15,00
24/1/2018;0,00;38,00;40,00;24,00;74,00;0,00;216,00;0,00;17,00
1/2/2018;0,00;24,00;42,00;10,00;25,00;0,00;85,00;0,00;4,00
30/1/2018;0,00;25,00;45,00;23,00;124,00;0,00;442,00;0,00;16,00
31/1/2018;0,00;50,00;95,00;10,00;121,00;0,00;355,00;0,00;17,00
5/2/2018;0,00;82,00;120,00;41,00;60,00;0,00;415,00;14,00;26,00
6/2/2018;0,00;4,00;29,00;27,00;145,00;0,00;222,00;0,00;14,50
7/2/2018;0,00;20,00;97,00;0,00;105,00;0,00;256,00;0,00;2,50
12/2/2018;0,00;5,00;30,00;45,00;200,00;0,00;322,00;0,00;15,50
14/2/2018;0,00;0,00;55,00;0,00;167,00;0,00;547,00;0,00;12,00
13/2/2018;0,00;45,00;59,00;28,00;89,00;0,00;217,00;0,00;7,00
19/2/2018;0,00;34,00;58,00;30,00;98,00;0,00;360,00;0,00;17,50
20/2/2018;0,00;22,00;30,00;20,00;100,00;0,00;262,00;0,00;4,00
21/2/2018;0,00;154,00;110,00;0,00;60,00;0,00;401,00;0,00;18,00
22/2/2018;0,00;9,00;10,00;5,00;24,00;0,00;71,00;0,00;0,00
27/2/2018;0,00;5,00;30,00;27,00;105,00;0,00;315,00;0,00;4,00
28/2/2018;0,00;5,00;20,00;25,00;93,00;0,00;302,00;0,00;10,00
2/3/2018;0,00;19,00;20,00;8,00;15,00;0,00;105,00;0,00;0,00
6/3/2018;0,00;29,00;65,00;33,00;75,00;0,00;415,00;0,00;5,50
5/3/2018;0,00;135,00;27,00;15,00;40,00;0,00;272,00;0,00;10,00
7/3/2018;0,00;42,00;35,00;17,00;44,00;0,00;390,00;0,00;5,00
12/3/2018;0,00;122,00;55,00;15,00;49,00;0,00;217,00;0,00;3,00
13/3/2018;0,00;38,00;43,00;15,00;72,00;0,00;307,00;0,00;9,00
14/3/2018;0,00;13,00;30,00;21,00;80,00;0,00;457,00;0,00;10,00
15/3/2018;0,00;10,00;15,00;5,00;20,00;0,00;102,00;0,00;7,00
16/3/2018;0,00;7,00;8,00;5,00;10,00;0,00;52,00;0,00;1,50
17/3/2018;0,00;5,00;5,00;0,00;15,00;0,00;5,00;0,00;0,00
19/3/2018;0,00;63,00;63,00;29,00;47,00;0,00;421,00;0,00;22,00
21/3/2018;0,00;57,00;25,00;10,00;30,00;0,00;315,00;0,00;12,00
25/3/2018;0,00;5,00;29,00;25,00;65,00;0,00;428,00;0,00;12,00
26/3/2018;0,00;76,00;35,00;12,00;45,00;0,00;224,00;0,00;8,00
27/3/2018;0,00;24,00;36,00;15,00;23,00;0,00;208,00;0,00;16,50
28/3/2018;0,00;3,00;9,00;10,00;40,00;0,00;183,00;0,00;1,00
2/4/2018;0,00;27,00;17,00;15,00;45,00;0,00;256,00;0,00;11,00
6/4/2018;0,00;0,00;10,00;8,00;14,00;0,00;98,00;0,00;5,00
5/4/2018;0,00;0,00;8,00;0,00;5,00;0,00;45,00;0,00;1,00
3/4/2018;0,00;0,00;0,00;2,00;30,00;0,00;137,00;12,00;30,00
9/4/2018;0,00;18,00;35,00;28,00;87,00;0,00;250,00;0,00;10,00
10/4/2018;0,00;14,00;15,00;9,00;25,00;0,00;127,00;0,00;6,00
11/4/2018;0,00;13,00;10,00;0,00;91,00;0,00;324,00;0,00;7,00
18/4/2018;0,00;5,00;8,00;5,00;20,00;0,00;135,00;0,00;3,00
17/4/2018;0,00;14,00;20,00;15,00;75,00;0,00;360,00;0,00;12,00
16/4/2018;0,00;10,00;5,00;10,00;40,00;0,00;175,00;0,00;9,00
23/4/2018;0,00;8,00;10,00;10,00;60,00;0,00;225,00;0,00;8,00
13/4/2018;0,00;14,00;20,00;5,00;15,00;0,00;151,00;0,00;6,00
25/4/2018;0,00;18,00;20,00;15,00;50,00;0,00;196,00;0,00;3,00
24/4/2018;0,00;49,00;30,00;18,00;65,00;0,00;179,00;0,00;6,00
30/4/2018;0,00;9,00;12,00;15,00;75,00;0,00;324,00;0,00;11,00
14/5/2018;0,00;9,00;20,00;15,00;60,00;0,00;171,00;0,00;16,00
15/5/2018;0,00;9,00;20,00;25,00;119,00;0,00;426,00;0,00;18,00
16/5/2018;0,00;27,00;15,00;75,00;0,00;0,00;235,00;0,00;7,00
21/5/2018;0,00;4,00;10,00;20,00;95,00;0,00;380,00;0,00;17,00
22/5/2018;0,00;5,00;10,00;15,00;58,00;0,00;316,00;0,00;6,00
23/5/2018;0,00;11,00;21,00;0,00;96,00;0,00;353,00;0,00;9,00
28/5/2018;0,00;12,00;46,00;40,00;110,00;0,00;340,00;0,00;16,00
29/5/2018;0,00;10,00;18,00;25,00;100,00;0,00;353,00;0,00;14,00
1/6/2018;0,00;1,00;5,00;5,00;30,00;0,00;107,00;0,00;1,00
4/6/2018;0,00;2,00;25,00;45,00;119,00;0,00;485,00;0,00;18,00
5/6/2018;0,00;9,00;20,00;37,00;81,00;0,00;385,00;0,00;27,00
6/6/2018;0,00;5,00;40,00;0,00;115,00;0,00;327,00;0,00;8,00
11/6/2018;0,00;20,00;13,00;10,00;35,00;0,00;192,00;0,00;13,00
12/6/2018;0,00;17,00;27,00;34,00;155,00;0,00;626,00;0,00;27,00
13/6/2018;0,00;6,00;40,00;0,00;174,00;0,00;478,00;0,00;24,00
18/6/2018;0,00;10,00;43,00;40,00;129,00;0,00;354,00;12,00;93,00
19/6/2018;0,00;16,00;63,00;75,00;158,00;0,00;325,00;0,00;16,00
21/6/2018;0,00;0,00;9,00;10,00;25,00;0,00;102,00;0,00;14,00
20/6/2018;0,00;3,00;0,00;40,00;60,00;0,00;305,00;0,00;18,00
25/6/2018;0,00;0,00;13,00;15,00;86,00;0,00;180,00;0,00;4,00
26/6/2018;0,00;4,00;44,00;0,00;184,00;0,00;347,00;0,00;24,00
27/6/2018;0,00;0,00;16,00;0,00;67,00;0,00;195,00;0,00;22,00
2/7/2018;0,00;5,00;52,00;50,00;155,00;0,00;160,00;0,00;14,00
3/7/2018;0,00;15,00;61,00;50,00;110,00;0,00;237,00;0,00;12,00
4/7/2018;0,00;15,00;45,00;0,00;119,00;0,00;298,00;0,00;10,00
9/7/2018;0,00;8,00;35,00;50,00;147,00;0,00;252,00;0,00;10,00
10/7/2018;0,00;7,00;49,00;80,00;259,00;0,00;423,00;0,00;14,00
11/7/2018;0,00;3,00;20,00;0,00;95,00;0,00;198,00;0,00;4,00
16/7/2018;0,00;0,00;62,00;65,00;141,00;0,00;310,00;0,00;14,00
17/7/2018;0,00;0,00;23,00;25,00;62,00;0,00;224,00;0,00;24,00
18/7/2018;0,00;5,00;39,00;0,00;56,00;0,00;390,00;0,00;30,00
21/7/2018;0,00;0,00;10,00;15,00;42,00;0,00;220,00;0,00;19,00
23/7/2018;0,00;25,00;62,00;45,00;75,00;0,00;236,00;0,00;23,00
24/7/2018;0,00;31,00;118,00;71,00;105,00;0,00;514,00;0,00;25,00
25/7/2018;0,00;30,00;108,00;0,00;96,00;0,00;410,00;0,00;18,00
28/7/2018;0,00;0,00;23,00;57,00;125,00;0,00;614,00;0,00;34,00
30/7/2018;0,00;3,00;35,00;60,00;152,00;0,00;375,00;0,00;18,00
31/7/2018;0,00;22,00;65,00;40,00;71,00;0,00;171,00;0,00;13,00
1/8/2018;0,00;0,00;30,00;0,00;60,00;0,00;133,00;0,00;12,00
8/8/2018;0,00;0,00;43,00;0,00;65,00;0,00;92,00;0,00;0,00
7/8/2018;0,00;0,00;12,00;10,00;46,00;0,00;280,00;100,00;44,00
13/8/2018;0,00;10,00;34,00;25,00;84,00;0,00;368,00;0,00;16,00
14/8/2018;0,00;50,00;75,00;34,00;60,00;0,00;285,00;0,00;11,00
15/8/2018;0,00;5,00;22,00;27,00;70,00;0,00;165,00;0,00;5,00
20/8/2018;0,00;9,00;46,00;25,00;66,00;0,00;254,00;0,00;12,00
21/8/2018;0,00;30,00;35,00;17,00;54,00;0,00;378,00;0,00;17,00
22/8/2018;0,00;5,00;22,00;0,00;23,00;0,00;172,00;0,00;6,00
27/8/2018;0,00;47,00;57,00;15,00;33,00;0,00;503,00;0,00;22,00
28/8/2018;0,00;6,00;20,00;15,00;58,00;0,00;239,00;0,00;5,00
29/8/2018;0,00;71,00;70,00;0,00;61,00;0,00;326,00;0,00;13,00
3/9/2018;0,00;9,00;28,00;14,00;35,00;0,00;270,00;0,00;12,00
4/9/2018;0,00;5,00;18,00;15,00;95,00;0,00;343,00;0,00;8,00
5/9/2018;0,00;5,00;30,00;0,00;30,00;0,00;234,00;0,00;12,00
10/9/2018;0,00;0,00;19,00;14,00;41,00;0,00;127,00;0,00;10,00
11/9/2018;0,00;0,00;7,00;15,00;104,00;0,00;275,00;0,00;3,50
12/9/2018;0,00;8,00;95,00;0,00;345,00;0,00;609,00;0,00;27,00
17/9/2018;0,00;5,00;43,00;35,00;99,00;0,00;240,00;0,00;13,00
18/9/2018;0,00;5,00;30,00;25,00;64,00;0,00;345,00;0,00;11,00
21/9/2018;0,00;0,00;15,00;5,00;33,00;0,00;169,00;0,00;14,00
23/9/2018;0,00;10,00;27,00;20,00;32,00;0,00;178,00;0,00;63,00
23/9/2018;0,00;10,00;27,00;20,00;32,00;0,00;178,00;0,00;63,00
25/9/2018;0,00;0,00;0,00;0,00;3,50;0,00;7,00;0,00;2,00
26/9/2018;0,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;1,00
28/9/2018;0,00;5,00;18,00;8,00;14,00;0,00;89,00;0,00;11,00
29/8/2018;0,00;0,00;5,00;0,00;16,00;0,00;50,00;0,00;25,00
30/9/2018;0,00;0,00;2,50;0,00;8,00;0,00;31,00;31,00;1,00
27/9/2018;0,00;0,00;2,00;0,00;3,00;0,00;17,00;0,00;6,00
29/9/2018;0,00;0,00;5,00;0,00;16,00;0,00;50,00;0,00;25,00
1/10/2018;0,00;23,00;67,50;64,00;172,00;0,00;330,00;0,00;4,50
3/10/2018;0,00;0,00;0,00;7,00;40,00;0,00;167,00;0,00;3,00
2/10/2018;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00
4/10/2018;0,00;2,00;2,00;2,00;20,00;0,00;80,00;0,00;106,00
9/10/2018;0,00;0,00;55,00;68,00;120,00;0,00;10,00;0,00;4,50
16/10/2018;0,00;5,00;38,00;50,00;210,00;0,00;120,00;0,00;16,00
17/10/2018;0,00;0,00;3,50;5,00;10,00;0,00;23,00;21,00;13,00
22/10/2018;0,00;0,00;0,00;0,00;10,00;0,00;4,50;0,00;0,00
21/10/2018;0,00;29,00;165,00;0,00;192,00;0,00;460,00;0,00;17,00
23/10/2018;0,00;0,00;13,50;5,00;45,00;0,00;53,00;0,00;0,50
29/10/2018;0,00;0,00;22,00;30,00;60,00;0,00;307,50;0,00;22,00
30/10/2018;0,00;15,00;113,00;65,00;112,00;0,00;252,50;0,00;9,00
31/10/2018;0,00;5,00;120,00;0,00;75,00;0,00;3,00;0,00;6,00
6/11/2018;0,00;0,00;26,00;25,00;82,00;0,00;340,00;0,00;21,00
7/11/2018;0,00;14,00;175,00;0,00;155,00;0,00;5,00;0,00;12,00
12/11/2018;0,00;10,00;45,00;11,50;34,00;0,00;135,00;0,00;13,00
13/11/2018;0,00;20,00;39,00;25,00;62,00;0,00;144,00;0,00;18,00
14/11/2018;0,00;4,00;26,00;20,00;88,00;0,00;253,00;0,00;12,00
19/11/2018;0,00;0,00;44,00;40,00;111,00;0,00;234,00;0,00;9,50
21/11/2018;0,00;40,00;114,00;0,00;121,00;0,00;274,00;0,00;17,00
20/11/2018;0,00;0,00;24,00;35,00;71,00;0,00;147,00;0,00;8,00
26/11/2018;0,00;43,00;73,00;30,00;91,00;0,00;471,00;0,00;29,00
27/11/2018;0,00;25,00;81,00;35,00;57,00;0,00;188,00;0,00;11,00
28/11/2018;0,00;4,00;8,00;0,00;15,00;0,00;64,00;0,00;2,50
3/12/2018;0,00;0,00;20,00;19,00;60,00;0,00;346,00;0,00;18,00
4/12/2018;0,00;35,50;114,00;44,00;107,50;0,00;313,00;0,00;23,50
5/12/2018;0,00;5,00;35,00;25,00;110,00;0,00;267,00;0,00;14,00
10/12/2018;0,00;15,00;59,00;52,00;95,00;0,00;238,00;0,00;17,00
11/12/2018;0,00;5,00;30,00;36,00;77,00;0,00;248,00;0,00;18,00
12/12/2018;0,00;0,00;67,00;0,00;75,00;0,00;219,00;0,00;14,54
17/12/2018;0,00;64,00;102,00;70,00;105,00;0,00;465,00;3,00;20,00
19/12/2018;0,00;4,00;23,00;0,00;25,00;0,00;162,00;0,00;10,00
18/12/2018;0,00;34,00;53,00;35,00;67,00;0,00;325,00;0,00;20,00
26/12/2018;0,00;64,00;60,00;60,00;202,00;0,00;417,00;0,00;17,00
27/12/2018;0,00;75,00;159,00;0,00;141,00;0,00;471,00;0,00;18,00
2/1/2019;0,00;40,00;90,00;48,00;112,00;0,00;284,70;0,00;22,00
4/1/2019;0,00;3,50;2,50;0,00;54,00;0,00;66,00;0,00;0,50
3/1/2019;0,00;230,00;138,00;0,00;147,00;0,00;292,00;0,00;23,00
7/1/2019;0,00;41,00;105,00;60,00;83,50;0,00;390,00;0,00;19,50
8/1/2019;0,00;3,00;43,00;54,00;115,00;0,00;258,00;0,00;10,50
9/1/2019;0,00;2,00;165,00;0,00;130,00;0,00;163,00;0,00;9,50
14/1/2019;0,00;46,00;39,50;35,00;94,00;0,00;250,00;0,00;20,00
15/1/2019;0,00;1,00;13,00;38,00;83,50;0,00;252,00;0,00;18,00
22/1/2019;0,00;58,00;15,00;15,00;118,00;0,00;149,00;0,00;9,00
23/1/2019;0,00;43,00;69,00;0,00;130,00;0,00;418,00;0,00;16,00
25/1/2019;0,00;14,00;19,00;15,00;45,00;0,00;117,00;0,00;3,00
28/1/2019;0,00;47,50;72,50;50,00;115,00;0,00;321,00;0,00;14,50
29/1/2019;0,00;22,50;84,50;45,00;93,00;0,00;308,00;0,00;13,50
30/1/2019;0,00;0,00;65,00;30,00;49,00;0,00;199,00;0,00;8,00
4/2/2019;0,00;19,00;59,00;40,00;82,00;0,00;409,50;0,00;11,50
5/2/2019;0,00;18,00;70,00;40,00;84,00;0,00;292,00;0,00;17,00
11/2/2019;0,00;23,00;41,00;29,00;64,00;0,00;237,00;0,00;10,50
12/2/2019;0,00;31,00;48,00;25,00;70,00;0,00;276,50;0,00;9,25
13/2/2019;0,00;0,00;39,00;0,00;79,00;0,00;290,00;15,00;7,50
14/2/2019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18/2/2019;0,00;19,00;45,00;27,50;75,00;0,00;298,00;0,00;13,00
19/2/2019;0,00;24,00;50,00;30,00;62,00;0,00;246,80;0,00;12,00
20/2/2019;0,00;39,00;65,00;0,00;85,00;0,00;360,00;3,70;12,00
25/2/2019;0,00;24,00;35,00;27,00;50,00;0,00;177,00;0,00;7,00
26/2/2019;0,00;34,00;62,00;0,00;135,00;0,00;488,00;0,00;9,00
1/3/2019;0,00;7,00;5,00;0,00;10,00;0,00;31,00;0,00;0,00
4/3/2019;0,00;9,00;20,00;17,00;70,00;0,00;314,00;0,00;4,00
5/3/2019;0,00;21,00;67,00;45,00;110,00;0,00;445,00;21,00;15,00
6/3/2019;0,00;36,00;41,00;0,00;28,50;0,00;210,00;29,00;9,00
11/3/2019;0,00;14,00;28,00;22,00;70,00;0,00;312,00;0,00;8,00
12/3/2019;0,00;32,50;40,00;28,00;70,00;0,00;391,00;17,00;8,50
13/3/2019;0,00;6,00;15,00;0,00;60,00;0,00;289,00;1,50;4,00
16/3/2019;0,00;0,00;5,00;11,50;0,00;0,00;80,00;43,00;3,00
20/3/2019;0,00;5,00;7,00;0,00;35,00;0,00;222,00;0,00;3,00
18/3/2019;0,00;40,00;45,00;25,00;67,00;0,00;383,50;0,00;21,80
19/3/2019;0,00;1,00;15,00;25,00;86,00;0,00;240,00;0,00;6,00
25/3/2019;0,00;0,00;14,00;20,00;105,00;0,00;452,00;0,00;7,00
26/3/2019;0,00;5,00;9,00;5,00;22,00;0,00;113,00;0,00;2,00
30/3/2019;0,00;0,00;4,00;0,00;19,00;0,00;84,00;27,00;8,00
29/3/2019;0,00;3,00;3,00;5,00;48,00;0,00;157,00;0,00;5,00
1/4/2019;0,00;0,00;17,00;20,00;88,00;0,00;297,00;0,00;6,50
28/3/2019;0,00;2,00;2,00;0,00;8,00;0,00;33,00;0,00;4,00
2/4/2019;0,00;1,00;5,00;15,00;77,00;0,00;215,00;0,00;11,00
3/4/2019;0,00;3,00;5,00;0,00;45,00;0,00;171,00;0,00;4,00
27/3/2019;0,00;1,50;15,00;0,00;92,00;0,00;315,00;0,00;8,00
8/4/2019;0,00;4,00;14,00;13,00;56,00;0,00;219,00;0,00;7,00
9/4/2019;0,00;2,00;10,00;17,00;75,00;0,00;252,00;0,00;12,00
10/4/2019;0,00;0,00;3,00;0,00;29,00;0,00;168,00;0,00;4,00
11/4/2019;0,00;0,00;3,00;0,00;10,00;0,00;32,00;22,00;1,00
14/4/2019;0,00;8,00;3,00;0,00;13,00;0,00;17,00;0,00;0,00
15/4/2019;0,00;0,00;2,00;5,00;15,00;0,00;102,00;0,00;6,00
16/4/2019;0,00;5,00;20,00;0,00;91,00;0,00;335,00;0,00;6,00
22/4/2019;0,00;8,00;5,00;1,50;15,00;0,00;127,50;0,00;3,00
23/4/2019;0,00;2,00;20,00;36,50;135,00;0,00;345,00;0,00;15,00
25/4/2019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;99,00
24/4/2019;0,00;2,00;16,00;0,00;82,00;0,00;252,00;0,00;6,00
13/5/2019;0,00;10,00;60,00;45,00;123,00;0,00;723,00;235,00;23,00
14/5/2019;0,00;0,00;5,00;10,00;40,00;0,00;258,00;0,00;4,00
15/5/2019;0,00;0,00;60,00;0,00;127,00;0,00;223,00;0,00;4,00
16/5/2019;0,00;2,00;6,00;7,00;28,00;0,00;135,00;29,00;4,00
17/5/2019;0,00;0,00;10,00;16,00;50,00;0,00;251,00;50,00;5,00
18/5/2019;0,00;0,00;15,00;14,00;13,00;0,00;77,00;0,00;103,00
19/5/2019;0,00;0,00;31,00;22,00;51,00;0,00;228,00;27,00;6,00
20/5/2019;0,00;0,00;5,00;10,00;60,00;0,00;310,00;154,00;7,00
21/5/2019;0,00;0,00;58,00;50,00;73,00;0,00;95,00;0,00;6,00
22/5/2019;0,00;15,00;64,00;0,00;152,00;0,00;358,00;0,00;14,00
27/5/2019;0,00;8,00;35,00;59,00;175,00;0,00;408,00;3,00;22,00
28/5/2019;0,00;2,00;20,00;25,00;60,00;0,00;285,00;40,00;10,00
29/5/2019;0,00;0,00;20,00;0,00;47,00;0,00;175,00;0,00;1,50
30/5/2019;0,00;0,00;0,00;3,00;20,00;0,00;193,00;65,00;3,00
3/6/2019;0,00;12,00;55,00;50,00;110,00;0,00;240,00;0,00;15,00
4/6/2019;0,00;8,00;45,00;50,00;125,00;0,00;310,00;44,00;11,00
5/6/2019;0,00;44,00;115,00;0,00;227,00;0,00;540,00;209,00;24,00
8/6/2019;0,00;0,00;0,00;5,00;30,00;0,00;80,00;30,00;0,00
9/6/2019;0,00;0,00;5,00;10,00;40,00;0,00;240,00;50,00;0,00
10/6/2019;0,00;0,00;10,00;13,00;55,00;0,00;150,00;0,00;7,00
12/6/2019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11/6/2019;0,00;17,00;47,00;36,00;80,00;0,00;241,00;0,00;10,00
15/6/2019;0,00;0,00;0,00;0,00;5,00;0,00;11,00;0,00;0,00
14/6/2019;0,00;0,00;0,00;1,00;5,00;0,00;14,00;0,00;2,00
13/6/2019;0,00;0,00;0,00;5,00;8,00;10,00;0,00;0,00;0,00
18/6/2019;0,00;7,00;10,00;0,00;38,00;0,00;127,00;0,00;3,00
19/6/2019;0,00;0,00;0,00;0,00;2,50;0,00;20,00;0,00;0,00
17/6/2019;0,00;0,00;15,00;50,00;170,00;0,00;295,00;0,00;11,00
24/6/2019;0,00;30,00;65,00;45,00;100,00;0,00;370,00;0,00;10,00
25/6/2019;0,00;40,00;80,00;50,00;100,00;0,00;420,00;0,00;11,00
26/6/2019;0,00;14,00;57,00;0,00;100,00;0,00;232,00;0,00;3,00
1/7/2019;0,00;25,00;45,00;30,00;45,00;0,00;300,00;8,00;10,00
2/7/2019;0,00;35,00;35,00;35,00;85,00;0,00;272,00;14,00;4,00
3/7/2019;0,00;20,00;50,00;0,00;94,00;0,00;283,50;0,00;10,00
11/7/2019;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00
8/7/2019;0,00;20,00;65,00;55,00;140,00;0,00;430,00;0,00;5,00
9/7/2019;0,00;20,00;45,00;35,00;80,00;0,00;420,00;0,00;11,00
10/7/2019;0,00;25,00;64,00;0,00;90,00;0,00;415,00;0,00;10,00
15/7/2019;0,00;3,00;20,00;15,00;70,00;0,00;282,00;0,00;4,00
16/7/2019;0,00;7,00;25,00;20,00;45,00;0,00;192,00;0,00;14,00
17/7/2019;0,00;0,00;15,00;0,00;45,00;0,00;142,00;0,00;1,00
22/7/2019;0,00;8,00;10,00;15,00;71,00;0,00;310,00;0,00;10,00
23/7/2019;0,00;0,00;12,00;15,00;44,00;0,00;230,00;0,00;6,00
24/7/2019;0,00;0,00;10,00;0,00;50,00;0,00;294,00;0,00;9,00
29/7/2019;0,00;5,00;25,00;30,00;45,00;0,00;150,00;0,00;8,00
30/7/2019;0,00;6,00;50,00;0,00;68,00;0,00;390,00;0,00;17,50
31/7/2019;0,00;0,00;20,00;0,00;35,00;0,00;195,00;0,00;6,00
5/8/2019;0,00;13,00;26,00;25,00;43,00;0,00;244,00;0,00;7,50
6/8/2019;0,00;8,00;11,00;0,00;24,00;0,00;171,00;0,00;5,50
7/8/2019;0,00;0,00;5,00;0,00;43,00;0,00;127,00;0,00;0,00
13/8/2019;0,00;0,00;8,00;9,00;75,00;0,00;325,00;0,00;11,00
14/8/2019;0,00;10,00;25,00;0,00;58,00;0,00;222,00;0,00;4,50
12/8/2019;0,00;0,00;0,00;0,00;0,00;5,00;26,00;0,00;0,00
19/8/2019;0,00;0,00;3,00;7,00;46,00;0,00;160,00;0,00;4,00
21/8/2019;0,00;5,00;20,00;0,00;17,00;0,00;155,00;0,00;0,00
20/8/2019;0,00;13,00;29,00;27,00;69,00;0,00;333,00;0,00;8,00
26/8/2019;0,00;5,00;10,00;15,00;70,00;0,00;252,00;0,00;6,00
27/8/2019;0,00;0,00;8,00;15,00;100,00;0,00;0,00;0,00;3,50
2/9/2019;0,00;0,00;0,00;9,00;40,00;0,00;345,00;0,00;30,00
3/9/2019;0,00;0,00;0,00;0,00;45,00;0,00;220,00;0,00;2,00
4/9/2019;0,00;0,00;8,00;0,00;35,00;0,00;125,00;0,00;2,00
9/9/2019;0,00;0,00;5,00;30,00;85,00;0,00;345,00;0,00;4,00
10/9/2019;0,00;0,00;0,00;0,00;40,00;205,00;0,00;3,50;0,00
11/9/2019;0,00;0,00;5,00;0,00;40,00;0,00;167,00;0,00;1,00
16/9/2019;0,00;0,00;0,00;10,00;60,00;0,00;185,00;0,00;3,00
17/9/2019;0,00;0,00;4,00;1,00;55,00;0,00;209,00;0,00;5,00
18/9/2019;0,00;0,00;5,00;0,00;49,00;0,00;235,00;0,00;4,00
23/9/2019;0,00;0,00;26,00;30,00;100,00;0,00;239,00;0,00;8,00
25/9/2019;0,00;0,00;16,00;0,00;60,00;148,00;0,00;0,00;3,00
30/9/2019;0,00;0,00;10,00;10,00;40,00;0,00;70,00;0,00;2,00
2/10/2019;0,00;0,00;14,50;0,00;22,00;0,00;93,00;0,00;4,00
1/10/2019;0,00;0,00;5,00;5,00;35,00;0,00;138,00;0,00;2,00
7/10/2019;0,00;0,00;5,00;10,00;30,00;0,00;315,00;0,00;4,00
9/10/2019;0,00;0,00;7,50;0,00;36,00;0,00;180,00;0,00;1,00
8/10/2019;0,00;0,00;15,00;20,00;95,00;0,00;365,00;0,00;12,00
